,Id,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_Type_2,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,SalePrice,SalePrice_deskewed
1491,1218,534428020,20,RL,0.0,12493,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Rec,1100.0,GasA,TA,Y,SBrkr,1100,1.0,0.0,1,0,1,TA,6,Typ,1,Po,Attchd,1960.0,RFn,1.0,312.0,TA,TA,Y,355,0,0,0,0,0,None,GdWo,None,0,4,2008,WD ,141000,11.856522261533737
1492,2547,534403400,20,RL,0.0,10368,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1008.0,GasA,Ex,Y,SBrkr,1488,1.0,0.0,1,1,1,TA,7,Typ,1,Gd,Attchd,1964.0,Fin,2.0,430.0,TA,TA,Y,154,60,0,0,0,0,None,None,None,0,4,2006,WD ,167000,12.025755079404917
1493,197,903227150,50,RM,53.0,6360,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,835.0,GasA,TA,Y,FuseA,1453,0.0,0.0,1,1,1,Gd,7,Min2,2,Fa,Detchd,1942.0,Unf,1.0,240.0,TA,TA,Y,0,0,35,0,148,0,None,None,None,0,3,2010,WD ,132000,11.790564777297387
1494,2091,906201022,20,RL,114.0,10357,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,910.0,GasA,Gd,Y,SBrkr,1442,1.0,0.0,2,0,1,Gd,6,Typ,1,TA,Attchd,1990.0,Fin,2.0,719.0,TA,TA,Y,0,244,0,0,0,0,None,None,None,0,5,2007,WD ,179900,12.100161978566867
1495,87,532377060,20,RL,0.0,9819,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,882.0,GasA,TA,Y,SBrkr,900,0.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,1970.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,2,2010,WD ,122000,11.711784520403112
1496,690,535476240,20,RL,80.0,7936,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1045.0,GasA,TA,Y,SBrkr,1045,1.0,0.0,1,0,1,TA,6,Typ,1,Fa,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2009,WD ,127000,11.751950239425476
1497,2364,527427210,120,RH,26.0,8773,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1487.0,GasA,Ex,Y,SBrkr,1419,1.0,0.0,2,0,1,Gd,4,Typ,0,None,Attchd,2002.0,Fin,2.0,543.0,TA,TA,Y,196,68,0,0,0,0,None,None,None,0,9,2006,WD ,190000,12.154784614286667
1498,2050,905100080,85,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,TA,TA,CBlock,Gd,TA,Av,BLQ,Unf,1420.0,GasA,Gd,Y,SBrkr,1452,1.0,0.0,1,0,1,TA,6,Min2,1,TA,Detchd,1964.0,Unf,2.0,572.0,TA,TA,Y,92,0,88,0,0,0,None,None,None,0,11,2007,WD ,158450,11.973200676238312
1499,769,905101260,80,RL,70.0,12886,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,520.0,GasA,Ex,Y,SBrkr,1464,0.0,1.0,2,0,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2.0,480.0,TA,TA,Y,302,0,0,0,100,0,None,None,None,0,10,2009,WD ,175000,12.07254696717504
1500,348,527108070,20,RL,42.0,14892,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1746.0,GasA,Ex,Y,SBrkr,1746,1.0,0.0,2,0,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3.0,758.0,TA,TA,Y,201,39,0,0,0,0,None,None,None,0,10,2009,WD ,377500,12.84132849667433
1501,200,903233120,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,928.0,GasA,TA,Y,FuseF,1536,0.0,0.0,2,0,1,TA,7,Typ,1,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,TA,Y,0,10,0,0,0,0,None,MnPrv,None,0,3,2010,WD ,138400,11.837910547573129
1502,2759,906392100,20,RL,78.0,11645,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1734.0,GasA,Ex,Y,SBrkr,1734,1.0,0.0,2,0,1,Gd,7,Typ,0,None,Attchd,2005.0,Fin,2.0,660.0,TA,TA,Y,160,24,0,0,0,0,None,None,None,0,1,2006,WD ,260000,12.468440756144114
1503,1700,528114050,20,RL,110.0,14977,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1976.0,GasA,Ex,Y,SBrkr,1976,1.0,0.0,2,0,1,Gd,7,Typ,1,Ex,Attchd,2006.0,RFn,3.0,908.0,TA,TA,Y,250,63,0,0,0,0,None,None,None,0,7,2007,New,440000,12.994532278619134
1504,876,907290070,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1212.0,GasA,Ex,Y,SBrkr,1212,0.0,0.0,2,0,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,2.0,573.0,TA,TA,Y,356,0,0,0,0,0,None,None,None,0,6,2009,WD ,178000,12.08954444723597
1505,2536,534201280,20,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1052.0,GasA,Gd,Y,SBrkr,1052,1.0,0.0,1,1,1,TA,5,Typ,0,None,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,356,0,0,0,0,0,None,GdWo,None,0,11,2006,WD ,138500,11.83863282480007
1506,1821,532354060,20,RL,70.0,7420,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1057.0,GasA,TA,Y,SBrkr,1057,0.0,0.0,1,0,1,TA,6,Typ,0,None,Detchd,1977.0,Fin,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD ,132000,11.790564777297387
1507,2743,905452150,50,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1000.0,GasA,TA,Y,SBrkr,1609,0.0,0.0,1,1,1,TA,7,Typ,0,None,Attchd,1953.0,Unf,1.0,305.0,Fa,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,149900,11.917730355182513
1508,1329,903204010,50,RM,0.0,7425,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,Unf,672.0,GasA,Gd,Y,SBrkr,1668,0.0,0.0,1,1,1,Gd,8,Typ,0,None,Attchd,1945.0,Unf,1.0,252.0,TA,TA,Y,210,0,0,0,0,0,None,None,None,0,8,2008,WD ,108000,11.58989576532275
1509,1451,907203090,20,RL,88.0,7990,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,924.0,GasA,TA,Y,SBrkr,924,0.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,1981.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,4,2008,WD ,110000,11.608244735642321
1510,936,909451180,160,RM,24.0,1300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,561.0,GasA,TA,Y,SBrkr,1229,0.0,0.0,1,1,1,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,150,0,0,0,0,0,None,GdPrv,None,0,5,2009,WD ,124000,11.728044909070785
1511,1948,535376010,45,RL,55.0,5500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,882.0,GasA,Ex,Y,SBrkr,882,0.0,0.0,1,0,1,TA,4,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,MnPrv,None,0,4,2007,WD ,103200,11.544433821905134
1512,1839,533208020,120,FV,40.0,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,1352.0,GasA,Ex,Y,SBrkr,1352,1.0,0.0,2,0,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,466.0,TA,TA,Y,0,241,0,0,0,0,None,None,None,0,8,2007,New,194000,12.175618592671356
1513,2057,905104170,20,RL,0.0,8978,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,948.0,GasA,TA,Y,SBrkr,948,0.0,0.0,1,0,1,TA,6,Typ,0,None,Attchd,1968.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,None,None,None,0,5,2007,WD ,108000,11.58989576532275
1514,558,532354230,20,RL,0.0,9079,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,GasA,TA,Y,SBrkr,864,0.0,0.0,1,0,1,TA,5,Typ,0,None,Attchd,1961.0,Unf,1.0,440.0,TA,TA,Y,158,0,0,0,0,0,None,None,None,0,7,2009,WD ,122000,11.711784520403112
1515,2731,905351045,150,RL,0.0,1700,Pave,None,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,430.0,GasA,TA,Y,SBrkr,1700,1.0,0.0,2,1,1,Gd,7,Typ,0,None,Basment,1980.0,Fin,1.0,450.0,Gd,TA,Y,188,36,0,0,200,0,None,None,None,0,4,2006,WD ,148400,11.907673348237187
1516,791,905451340,20,RL,68.0,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,Unf,1276.0,GasA,TA,Y,FuseA,1276,0.0,0.0,1,0,1,TA,5,Mod,0,None,Attchd,1958.0,Unf,1.0,350.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,COD,60000,11.002116507732017
1517,1421,906223110,20,RL,80.0,9938,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1602.0,GasA,Ex,Y,SBrkr,1626,1.0,0.0,2,1,1,Gd,7,Typ,1,TA,Attchd,1994.0,RFn,2.0,534.0,TA,TA,Y,424,40,0,0,0,0,None,None,None,0,4,2008,WD ,226500,12.330504638906516
1518,2881,911175430,20,C (all),50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,480.0,GasA,TA,N,FuseA,480,1.0,0.0,0,0,1,TA,4,Typ,0,None,Detchd,1958.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2006,WD ,35311,10.471978128496518
1520,1609,923426010,20,RL,74.0,12395,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,TA,Y,SBrkr,889,0.0,0.0,1,0,1,TA,6,Typ,0,None,Attchd,1984.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD ,137500,11.83138646878959
1521,1495,908151040,80,RL,0.0,9638,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Rec,1029.0,GasA,TA,Y,SBrkr,1117,1.0,0.0,1,0,1,TA,6,Typ,1,Fa,Attchd,1977.0,RFn,2.0,542.0,TA,TA,Y,292,0,0,0,0,0,None,None,None,0,11,2008,WD ,147000,11.898194668458823
1522,2388,528118020,60,RL,108.0,13418,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1117.0,GasA,Ex,Y,SBrkr,2452,0.0,0.0,3,1,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,None,None,None,0,9,2006,WD ,309000,12.6410997921206
1523,938,909475040,20,RL,0.0,17597,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,ALQ,1803.0,GasA,TA,Y,SBrkr,2365,1.0,0.0,2,0,1,Ex,7,Min1,2,Gd,Attchd,1971.0,Fin,2.0,551.0,TA,TA,Y,200,144,0,0,0,0,None,GdPrv,None,0,7,2009,WD ,315000,12.660331092405906
1524,1194,534202130,20,RL,72.0,8872,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912.0,GasA,Ex,Y,SBrkr,912,1.0,0.0,1,0,1,Gd,5,Typ,0,None,Detchd,1992.0,Unf,2.0,576.0,TA,TA,Y,0,240,0,0,0,0,None,None,None,0,12,2008,WD ,147000,11.898194668458823
1525,2429,528228575,120,RL,53.0,3982,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,1520.0,GasA,Ex,Y,SBrkr,1567,1.0,0.0,2,0,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,312,0,0,0,0,0,None,None,None,0,10,2006,New,264561,12.485830907348902
1526,1937,535325280,80,RL,60.0,7134,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,384.0,GasA,TA,Y,SBrkr,1360,0.0,0.0,1,0,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,None,MnPrv,None,0,2,2007,WD ,130000,11.775297421715827
1527,1847,533221100,160,FV,0.0,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,1525,0.0,0.0,2,1,1,Gd,5,Typ,1,TA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD ,177000,12.083910661257521
1528,1550,910203090,50,RM,58.0,8155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,780.0,GasA,Gd,Y,FuseA,1200,0.0,0.0,1,0,1,TA,7,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,0,0,96,0,0,0,None,None,None,0,7,2008,WD ,119000,11.686887175419702
1529,2705,904302030,20,RL,50.0,5500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,LwQ,1073.0,GasA,Ex,Y,SBrkr,1073,1.0,0.0,2,0,1,TA,4,Typ,0,None,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,None,None,None,0,5,2006,WD ,157000,11.964007453736912
1530,2713,905106210,20,RL,0.0,11553,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1051.0,GasA,TA,Y,SBrkr,1159,0.0,0.0,1,1,1,TA,7,Typ,1,Fa,Attchd,1968.0,Unf,1.0,336.0,TA,TA,Y,466,0,0,0,0,0,None,None,None,0,7,2006,WD ,158000,11.970356641102999
1531,1938,535325320,50,RL,55.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1190.0,GasA,Gd,Y,SBrkr,1540,1.0,0.0,1,0,1,Fa,7,Typ,0,None,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD ,115000,11.652696102959753
1532,1819,532353120,20,RL,64.0,6285,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,Rec,894.0,GasA,TA,Y,SBrkr,894,1.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,1979.0,Unf,1.0,308.0,TA,TA,Y,192,0,0,0,0,0,None,None,None,0,3,2007,WD ,120750,11.701485853054026
1533,23,527368020,60,FV,0.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,814.0,GasA,Ex,Y,SBrkr,1674,1.0,0.0,2,1,1,Gd,7,Typ,0,None,Attchd,2000.0,RFn,2.0,663.0,TA,TA,Y,0,96,0,0,0,0,None,None,None,0,1,2010,WD ,216000,12.283038316285214
1534,2289,923228250,160,RM,21.0,2001,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546.0,GasA,Fa,Y,SBrkr,1092,0.0,0.0,1,1,1,TA,6,Typ,0,None,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2007,WD ,75000,11.225256725762893
1535,1156,532477030,20,RL,95.0,19508,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1430.0,GasA,TA,Y,SBrkr,1430,0.0,1.0,2,0,1,TA,6,Typ,2,TA,Attchd,1974.0,Unf,2.0,484.0,TA,TA,Y,117,108,165,0,0,0,None,None,None,0,7,2008,WD ,192000,12.165255859329688
1536,2717,905107300,80,RL,0.0,7176,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,Unf,960.0,GasA,Fa,Y,SBrkr,1040,1.0,0.0,1,0,1,TA,6,Typ,1,Fa,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,None,GdPrv,None,0,7,2006,WD ,160500,11.986055452062393
1537,2101,906378170,20,RL,91.0,10652,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1494.0,GasA,Ex,Y,SBrkr,1494,0.0,0.0,2,0,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,840.0,TA,TA,Y,160,33,0,0,0,0,None,None,None,0,8,2007,New,279500,12.540761149388421
1538,1377,905100020,85,RL,0.0,11235,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,981.0,GasA,TA,Y,SBrkr,1075,1.0,0.0,1,0,1,Gd,6,Typ,0,None,Detchd,1996.0,Unf,2.0,440.0,TA,TA,Y,64,0,0,0,64,0,None,MnPrv,None,0,5,2008,WD ,148000,11.904974309480183
1539,1381,905104110,20,RL,68.0,10265,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,Unf,992.0,GasA,Ex,Y,SBrkr,992,1.0,0.0,1,0,1,Gd,6,Typ,0,None,Attchd,1967.0,RFn,1.0,294.0,TA,TA,Y,204,0,0,0,0,0,None,MnPrv,Shed,600,7,2008,WD ,145000,11.884495917930655
1540,2502,533127080,60,RL,0.0,14541,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,1338.0,GasA,Ex,Y,SBrkr,2520,1.0,0.0,2,1,1,Gd,10,Typ,1,TA,Attchd,1993.0,RFn,3.0,796.0,TA,TA,Y,209,55,0,0,0,0,None,None,None,0,11,2006,WD ,310000,12.644330802262578
1541,2609,535402100,80,RL,83.0,10184,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1083.0,GasA,TA,Y,SBrkr,1146,0.0,1.0,1,0,1,TA,6,Typ,1,Gd,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,345,75,0,0,0,0,None,None,None,0,6,2006,WD ,165000,12.013706813470414
